Date,Open,High,Low,Close,Volume
2020-05-06,49.3606,49.3606,47.3194,48.1594,4220383.9370755
2020-05-07,48.3071,50.3809,47.5506,50.068,1782699.4322262
2020-05-08,50.496,51.9933,50.2323,51.6805,1612996.1368463
2020-05-11,51.6805,52.4213,51.0882,51.763,1093246.7918243
2020-05-12,51.8281,53.4739,51.5979,53.0951,1718150.2710543
2020-05-13,52.8158,52.9309,51.17,51.6146,1384115.1901804
2020-05-14,51.3677,51.6146,49.2614,50.496,1757155.1714423
2020-05-15,51.2851,51.7463,49.6735,49.9028,1170502.0775463
2020-05-18,50.6769,53.1444,50.5943,53.0301,1728852.321683
2020-05-19,53.6875,53.9678,52.2894,52.4863,1652176.2941246
2020-05-20,52.1576,53.3913,51.8615,53.1119,1670813.8401844
2020-05-21,52.8483,53.0301,52.0592,52.3878,993613.24966218
2020-05-22,52.1576,52.2727,51.4169,51.4169,749924.23379379
2020-05-25,52.0592,52.4704,51.7297,51.8773,241873.85521837
2020-05-26,52.8158,54.6918,52.5689,54.1812,1528690.7443989
2020-05-27,54.5433,57.175,54.2963,54.741,2229283.5776554
2020-05-28,54.741,56.5011,54.0495,55.4976,1509687.8901456
2020-05-29,55.1189,55.2673,53.6875,54.922,2939437.0156898
2020-06-01,55.777,55.9422,54.7076,55.6952,742009.2229343
2020-06-02,55.7278,55.9422,54.5433,55.777,1972059.9501188
2020-06-03,55.9422,57.2093,55.7937,56.5669,1872506.0701796
2020-06-04,56.5669,56.8464,55.8095,56.6329,1453981.235714
2020-06-05,56.7155,60.3841,56.6663,59.7918,2987073.8869432
2020-06-08,60.0546,60.4667,58.4755,58.9035,1981861.8176289
2020-06-09,58.8209,59.0511,56.8297,57.1926,1801545.2380972
2020-06-10,57.3402,57.9983,56.8297,57.4878,1864465.875827
2020-06-12,55.1189,55.8262,53.0626,54.5934,2275784.6932168
2020-06-15,53.8359,53.8359,51.5811,51.6146,1995661.5906961
2020-06-16,52.7498,55.3332,52.7498,54.7076,1819641.0810414
2020-06-17,55.1189,55.2841,53.4897,54.3789,1964545.5264373
2020-06-18,54.3789,55.0038,53.3096,54.2137,1930435.3006297
2020-06-19,54.6751,55.0371,53.8517,54.494,7498186.2444688
2020-06-22,54.5433,54.5433,53.4739,53.5723,956809.30268936
2020-06-23,54.1321,55.415,54.1154,54.6092,1168777.9594367
2020-06-24,54.6259,54.6426,52.7173,52.7173,1238801.0533526
2020-06-25,52.6515,53.7701,51.6312,53.1611,1409298.6948978
2020-06-26,53.4739,53.9844,52.3061,52.4213,917595.0044584
2020-06-29,52.4213,53.1444,51.2033,52.3228,1256274.3929265
2020-06-30,52.4863,52.7173,51.1374,51.5153,1419538.7046338
2020-07-01,51.8281,52.0917,50.8413,52.0592,1051438.9192226
2020-07-02,52.3386,53.3096,52.1901,52.256,1546507.769563
2020-07-03,52.5689,52.5846,51.4502,52.1901,538344.78390678
2020-07-06,53.227,53.3755,51.8281,52.6515,1469567.7186373
2020-07-07,52.6515,52.6515,51.9107,52.0917,942745.50625491
2020-07-08,51.9607,52.01,50.3641,50.8079,2215913.9805918
2020-07-09,51.0065,51.1541,50.068,50.3484,1410575.5665275
2020-07-10,50.1832,50.5452,49.3606,50.5285,1037359.1903435
2020-07-13,51.365,51.9336,51.0135,51.3316,789635.85190191
2020-07-14,51.8334,53.589,48.923,48.923,3793278.3431734
2020-07-15,49.7262,49.7262,47.9697,48.1033,4211774.7268451
2020-07-16,48.0031,49.8765,47.4512,49.6585,1969052.1321891
2020-07-17,49.9766,50.1603,48.7052,49.5918,900786.27542968
2020-07-20,49.5417,50.0435,48.6216,49.4916,1067575.0714838
2020-07-21,49.7763,50.7631,49.2745,49.9599,1177731.993289
2020-07-22,50.01,50.177,49.1568,49.1568,763663.69117792
2020-07-23,49.5918,49.6752,48.17,48.1867,923979.36260674
2020-07-24,48.0031,48.3546,47.3678,48.3546,957792.56212611
2020-07-27,48.3546,48.4046,47.3678,47.6182,821680.55007323
2020-07-28,48.0364,49.308,47.6682,47.9363,977356.46603489
2020-07-29,47.9363,47.9697,46.6648,47.0163,869649.72659925
2020-07-30,46.9161,46.9495,44.2229,44.323,1171935.9975583
2020-07-31,44.4909,45.5778,43.7211,44.5576,1285735.7590128
2020-08-03,44.7747,45.0093,43.8546,44.3397,846702.45428138
2020-08-04,44.7412,44.9091,44.0726,44.6412,1301309.7235868
2020-08-05,45.1595,46.4812,44.6578,45.2264,1269447.1104964
2020-08-06,45.2264,45.5945,43.0858,43.7879,1481530.7084511
2020-08-07,43.8714,44.9426,43.8546,44.8581,937917.97554809
2020-08-10,45.1595,45.243,44.0893,44.4909,678187.26405419
2020-08-11,44.7913,45.8116,44.3397,45.5778,1325837.7220131
2020-08-12,45.7447,46.9828,45.4108,46.381,1445423.2369126
2020-08-13,46.5145,48.2711,46.3309,46.5813,1554209.9684842
2020-08-14,46.7149,47.083,45.7948,46.4812,752779.55546833
2020-08-17,46.4144,47.3177,46.0796,47.3177,1086129.5412254
2020-08-18,47.3343,47.3343,44.8248,44.8414,1644189.5872645
2020-08-19,44.9926,44.9926,43.9724,43.9724,1256582.7995322
2020-08-20,43.9724,45.8116,43.7378,44.8925,957622.99539454
2020-08-21,45.2931,45.3775,44.156,44.3397,751987.48536651
2020-08-24,44.6912,44.9926,44.0058,44.4742,868666.4671625
2020-08-25,44.9091,46.1463,44.7747,44.9091,1504423.3552447
2020-08-26,44.8248,45.9627,44.6077,45.3941,1277692.150565
2020-08-27,45.5945,45.6446,44.5075,45.0761,667382.79056749
2020-08-28,44.8414,45.0594,43.671,43.838,1418884.3363744
2020-08-31,44.0726,44.6578,42.3495,42.3495,2392765.253428
2020-09-01,42.534,43.0357,41.396,42.0823,1294525.9162923
2020-09-02,42.4505,42.751,41.7053,42.0656,1106658.4960629
2020-09-03,42.2826,42.8178,41.9821,42.2326,853872.05434102
2020-09-04,41.9144,42.8345,41.8143,42.0489,678816.59561498
2020-09-07,42.6509,42.6509,41.8143,42.1825,385302.27342735
2020-09-08,42.3661,42.5006,40.0253,40.2256,1462374.2199108
2020-09-09,40.3925,41.6641,40.3012,41.346,2316093.7779965
2020-09-10,41.6474,41.8811,40.3925,41.1623,841673.49195383
2020-09-11,41.3627,41.4048,40.6606,41.4048,779631.41473932
2020-09-14,41.9821,42.0489,40.8108,40.903,585857.60969884
2020-09-15,40.9777,41.3213,40.3178,40.6438,917555.17334695
2020-09-16,40.7528,40.7528,39.7485,39.8908,914996.87796059
2020-09-17,41.346,41.7142,39.7651,41.7142,1557070.9803175
2020-09-18,41.7229,41.7229,40.2335,40.2335,1982855.3193515
2020-09-21,40.2423,40.6351,38.687,38.8873,1173704.4989063
2020-09-22,38.9295,39.1386,37.4656,37.9673,1501156.0660746
2020-09-23,37.6747,38.687,37.6501,37.7748,1039538.5211553
2020-09-24,37.6334,37.7001,36.6712,36.8549,1182104.3112936
2020-09-25,36.8804,37.5825,36.8381,37.1563,1009433.0290954
2020-09-28,37.6334,39.0297,37.2064,38.8873,1115798.0290913
2020-09-29,39.0209,39.1386,37.6501,37.767,1022656.9580943
2020-09-30,37.7582,38.5525,37.4989,38.3443,1077054.8760071
2020-10-01,38.7371,38.846,37.5156,37.5156,905810.68563021
2020-10-02,37.332,37.3487,36.5456,36.7468,1423600.3399692
2020-10-05,37.4656,39.0042,37.4656,38.4691,1170090.1100508
2020-10-06,39.2888,39.4726,38.6782,39.1298,966293.65933969
2020-10-07,39.1052,39.1967,38.5947,39.1052,811817.22884833
2020-10-08,39.2388,39.2634,38.4444,39.0209,991658.11110624
2020-10-09,38.8038,38.8038,37.5745,38.3275,1498117.5212875
2020-10-12,38.4523,38.6202,37.2819,37.3821,1372847.5377692
2020-10-13,37.3987,37.6334,36.0939,36.7468,1698782.1086075
2020-10-14,36.7969,36.847,35.8101,36.2116,2128100.0362422
2020-10-15,35.7934,35.919,34.0869,34.1203,1881957.423909
2020-10-16,34.137,35.5007,33.4683,35.2082,1451510.5687728
2020-10-19,35.9023,36.2951,35.3585,35.6598,1511009.1450138
2020-10-20,35.6255,36.0271,34.6555,35.5007,1037610.6953615
2020-10-21,35.5342,36.0438,34.9569,34.9569,794826.41473874
2020-10-22,34.7064,35.2829,34.2881,34.9902,1013823.5556081
2020-10-23,35.1405,35.7099,34.7398,34.9234,1641137.3860962
2020-10-26,34.5218,34.7731,33.5518,33.5518,994397.35354172
2020-10-27,33.6186,33.7021,31.8542,32.3225,2264493.1421387
2020-10-28,31.7794,32.6151,31.1098,31.5615,1581602.3928391
2020-10-29,33.2003,33.2346,31.5615,32.6072,2309308.8326703
2020-10-30,32.5905,32.5905,31.4025,31.8629,1810212.4879471
2020-11-02,32.2135,32.6072,31.7794,32.5404,1479424.2116716
2020-11-03,32.783,35.8601,32.6986,35.7679,3515344.8137503
2020-11-04,35.6255,35.7266,33.6352,34.296,1987284.5389439
2020-11-05,34.4472,34.8733,33.8031,34.1036,1837367.0636651
2020-11-06,34.0535,34.1036,32.4147,32.9999,1559971.8232623
2020-11-09,33.5518,37.9673,33.05,37.7502,4855184.878483
2020-11-10,38.4691,41.6385,37.7169,40.092,4667301.525809
2020-11-12,39.991,40.9777,38.1184,39.2388,3177118.3619209
2020-11-13,39.1799,39.1799,37.8003,38.2687,1405753.7259795
2020-11-16,39.172,41.5472,38.9796,41.4804,3262237.4470734
2020-11-17,41.8064,43.3863,40.9866,42.1157,4217627.6241636
2020-11-18,42.1157,43.8714,41.6886,43.8213,2133264.4243487
2020-11-19,43.1526,43.3028,41.8477,42.0489,1909734.5029972
2020-11-20,42.0656,42.1825,40.4347,41.8477,3246305.0024964
2020-11-23,43.3195,44.2229,42.316,43.939,2084756.9588023
2020-11-24,44.323,45.4777,44.2562,45.1763,2483465.2463095
2020-11-25,45.5945,46.1631,44.4909,44.7412,2257144.8710935
2020-11-26,44.758,45.3098,44.4574,45.1595,861139.52513163
